"SMF"	[["PS", 2.688715953307393], ["YV", 4.104411764705882], ["AQ", 4.762862211709048], ["US", 5.215847335873571], ["HP", 5.7351296670958245], ["AA", 5.812596965606174], ["CO", 6.081885469419556], ["DL", 6.147879681389111], ["F9", 6.2313743637205], ["NW", 6.781924971580144], ["TW", 8.389719165708655], ["WN", 8.657184897495602], ["UA", 8.812231072049803], ["B6", 9.42532539157291], ["HA", 10.002028397565923], ["EV", 10.316568047337277], ["XE", 10.488865463170379], ["OO", 11.161823857837545], ["AS", 12.725021735350374]]
"SMX"	[["OO", 5.165737410071943]]
"SNA"	[["CO", 4.768353605560383], ["NW", 5.062178811963356], ["TW", 5.105420436623226], ["PS", 5.272908366533865], ["HP", 6.045947173089071], ["ML (1)", 6.639285714285714], ["US", 6.640246587406429], ["F9", 6.698493626882966], ["OO", 7.192442516784505], ["AA", 7.252808750282997], ["AS", 7.323112145806269], ["AQ", 7.383057090239411], ["MQ", 7.545710694004942], ["WN", 7.934731402695103], ["YV", 8.214717188358046], ["DL", 8.474517499571322], ["EV", 9.077698695136418], ["UA", 9.949926661401332]]
"SOP"	[["EV", 27.4885993485342]]
"SPI"	[["AA", 3.6304591265397534], ["OO", 20.0229746070133], ["YV", 34.68059181897302]]
"SPN"	[["UA", 5.903225806451613], ["CO", 8.500105307497893]]
"SPS"	[["MQ", 6.907481586768316]]
"SRQ"	[["AA", 4.564130651264688], ["UA", 5.037271448663854], ["US", 5.817205360662199], ["TZ", 5.931164901664145], ["TW", 6.11386827458256], ["EA", 6.231387252276379], ["DL", 6.245886516811627], ["XE", 6.574580335731415], ["NW", 7.117834097072851], ["YV", 7.180073126142596], ["ML (1)", 7.696], ["MQ", 8.02127659574468], ["CO", 9.458025034770515], ["FL", 9.737249761677788], ["OH", 11.12111726462798], ["EV", 19.913832199546484], ["9E", 21.40625], ["B6", 25.4736328125]]
"STL"	[["PI", 5.510701545778835], ["NW", 5.6222079439252335], ["ML (1)", 6.053472649047326], ["F9", 6.71625730994152], ["US", 6.814787732805712], ["AA", 7.084936850076953], ["EA", 7.114690721649485], ["DL", 7.388036334858755], ["FL", 7.770334928229665], ["HP", 8.159044142051112], ["OH", 8.783093778269173], ["CO", 9.085949384594109], ["9.0", 9.104901960784314], ["TW", 9.49733820007002], ["UA", 9.609491388934643], ["YV", 10.197866862817213], ["WN", 10.782331535797272], ["9E", 12.555555555555555], ["MQ", 12.61468367612601], ["DH", 12.890608875128999], ["OO", 13.494458128078819], ["XE", 13.838152011922503], ["EV", 15.624323198667222]]
"STT"	[["PA (1)", 4.1623422159887795], ["MQ", 4.368253968253968], ["ML (1)", 7.712264150943396], ["AA", 8.01817188638019], ["CO", 10.158469945355192], ["UA", 10.826150474799123], ["US", 11.202044293015332], ["DL", 13.13478490832158], ["EA", 13.141361256544503], ["NW", 32.03030303030303]]
"STX"	[["DL", 4.653819683413627], ["PA (1)", 6.025634995296331], ["AA", 6.865152811260596], ["ML (1)", 7.9672897196261685], ["US", 8.737907761529808], ["CO", 10.80942480942481], ["MQ", 11.994047619047619], ["EA", 13.5524115755627], ["9E", 21.08695652173913]]
"SUN"	[["OO", 4.67128946591915], ["HP", 14.538461538461538]]
"SUX"	[["TW", 3.645898828236639], ["UA", 3.7243875278396437], ["NW", 4.366884531590414], ["HP", 4.807023895727734], ["9.0", 6.986486486486487], ["9E", 15.2707182320442], ["OO", 420.0]]
"SWF"	[["US", 4.90726468730259], ["AA", 4.922509415467162], ["DL", 6.519299458462957], ["FL", 8.267635590216235], ["OH", 8.664684898929846], ["B6", 9.48059807760769], ["DH", 9.562296858071505], ["9E", 12.602215508559919], ["MQ", 13.16862326574173], ["9.0", 16.00347222222222], ["EV", 20.391778107974243]]
"SYR"	[["EA", 4.540880503144654], ["NW", 5.0767155104689685], ["TW", 5.2496050552922595], ["AA", 5.2833093581120485], ["CO", 5.5904572564612325], ["DL", 6.40916597853014], ["US", 6.804603558093564], ["PI", 7.625476236290168], ["UA", 8.10311722176129], ["OH", 10.936402877697843], ["DH", 11.013009540329575], ["9E", 12.641509433962264], ["B6", 13.475794251134644], ["MQ", 14.37708830548926], ["OO", 14.904909881914232], ["EV", 15.803105151729005], ["XE", 16.090279363629442], ["YV", 20.023853211009175]]
"TEX"	[["YV", 13.269439421338156]]
"TLH"	[["US", 4.15620427785132], ["FL", 4.849749582637729], ["PI", 5.420930232558139], ["EA", 5.528529779258642], ["9.0", 5.829519450800915], ["OO", 5.948255114320096], ["DL", 8.107826753965428], ["9E", 8.62691131498471], ["MQ", 9.02159827213823], ["YV", 9.791530944625407], ["OH", 10.290313308421961], ["XE", 10.574068274350141], ["EV", 17.610888710968776]]
"TOL"	[["PI", 2.5572450805008944], ["TW", 2.856807511737089], ["US", 4.442978322337417], ["DL", 6.714691018707332], ["OH", 7.566735888238625], ["DH", 8.452087794432549], ["MQ", 10.794871794871796], ["EV", 13.313463751438436]]
"TPA"	[["PA (1)", 5.319750067916327], ["F9", 6.01394422310757], ["XE", 6.704932735426009], ["NW", 7.407164728267033], ["DL", 7.692792458573521], ["TW", 7.750722311396468], ["MQ", 7.844453888652784], ["AA", 7.935001598246496], ["EV", 8.033578431372549], ["ML (1)", 8.310641627543037], ["PI", 8.358320466205111], ["EA", 8.360701723139943], ["US", 8.509150460593654], ["WN", 9.23307881794991], ["FL", 9.4778343810969], ["CO", 9.69441580528899], ["UA", 10.009742997220748], ["DH", 11.270015698587127], ["9E", 11.625], ["HP", 11.881193815174397], ["B6", 14.495810055865922], ["OH", 19.29869099563665], ["TZ", 32.0]]
"TRI"	[["US", 3.8582820688083848], ["PI", 4.418486862931307], ["YV", 4.807407407407408], ["OH", 6.663996796155386], ["DH", 9.053168635875403], ["EV", 13.21627387240959], ["DL", 20.13812628689087]]
"TTN"	[["US", 3.589711417816813], ["OH", 13.393382352941176]]
"TUL"	[["NW", 1.4073033707865168], ["F9", 1.875], ["EA", 2.365925925925926], ["TW", 4.456946440361984], ["CO", 5.070299763782147], ["DL", 6.758835841722316], ["UA", 7.057838179519595], ["AA", 7.295447193918809], ["WN", 7.348242932333196], ["OH", 7.353040898495444], ["XE", 9.487703395497437], ["OO", 10.015596020907099], ["9.0", 11.568267223382046], ["MQ", 12.267608359133128], ["9E", 13.644212523719165], ["EV", 15.125013853485537], ["DH", 19.82666015625]]
"TUP"	[["EV", 11.533440342429106]]
"TUS"	[["US", 3.9940521872601686], ["TW", 4.062725919625771], ["NW", 4.639710884353741], ["PS", 4.755102040816326], ["CO", 5.335284425945196], ["F9", 5.459849004804393], ["DL", 6.006497079488699], ["HP", 6.197921123100569], ["OO", 6.353732250795808], ["EA", 6.402985074626866], ["EV", 6.6125], ["AS", 7.146145374449339], ["AA", 7.186590054866722], ["YV", 7.558919803600655], ["UA", 7.897529389576916], ["XE", 8.431182289213377], ["WN", 9.122708470811672], ["B6", 17.958115183246072]]
"TVC"	[["9.0", 6.919175911251981], ["NW", 7.387932701605106], ["OH", 9.45905172413793], ["9E", 12.867718446601941], ["MQ", 14.690636022300604], ["EV", 16.50515463917526], ["OO", 18.4364023416711], ["DH", 20.85315712187959], ["YV", 23.512486427795874]]
"TVL"	[["AA", 4.913696715583508]]
"TWF"	[["UA", 2.9655172413793105], ["OO", 7.766823428815734]]
"TXK"	[["OO", 5.171021377672209], ["EV", 5.660332541567696], ["MQ", 6.281375088297622], ["XE", 7.614864864864865]]
"TYR"	[["EV", 0.0], ["MQ", 5.733971351723275], ["OO", 6.404407995899539], ["XE", 11.899408284023668]]
"TYS"	[["NW", 3.2831000424165304], ["US", 3.485365340071594], ["PI", 3.764997744700045], ["TW", 5.468208092485549], ["AA", 6.192558746736292], ["DL", 6.3729820686753955], ["OH", 7.0059314586994725], ["UA", 8.83778308371319], ["DH", 10.69423873478097], ["MQ", 10.899453484039249], ["9E", 12.2234156820623], ["XE", 12.406998889065228], ["9.0", 12.478910369068542], ["EV", 12.674000850340136], ["CO", 13.0], ["OO", 13.37558494404883], ["YV", 14.333333333333334]]
"UCA"	[["US", 4.174025974025974], ["PI", 6.034656584751103]]
"VCT"	[["XE", 4.742290748898679], ["OO", 5.187598528638991]]
"VIS"	[["OO", 2.009761388286334]]
"VLD"	[["EV", 13.209534850021736]]
"VPS"	[["NW", 5.1058126282197405], ["OO", 5.618421052631579], ["XE", 8.934228493400092], ["OH", 10.991097922848665], ["DL", 11.413074372335386], ["EV", 14.105005401512424], ["MQ", 14.130699088145896]]
"WRG"	[["AS", 12.836444713173607]]
"WYS"	[["OO", 3.637735849056604]]
"XNA"	[["NW", 6.323651452282157], ["CO", 7.0], ["OH", 7.225108225108225], ["DH", 8.05464480874317], ["9.0", 9.683184855233852], ["9E", 11.808890925756186], ["OO", 12.76173724800433], ["AA", 13.06136332083854], ["XE", 13.717973314729223], ["MQ", 14.099415029248538], ["EV", 14.460731644921974], ["YV", 16.31578947368421]]
"YAK"	[["AS", 11.668668522044822]]
"YAP"	[["CO", 24.9431643625192]]
"YKM"	[["US", 1.9713896457765667], ["PS", 2.0320855614973263], ["OO", 7.43010752688172], ["AA", 30.0]]
"YUM"	[["HP", 2.9567909196440088], ["OO", 7.0928987194412105], ["YV", 10.567670606176135]]
